"Compounds.ID"	"B1"	"B2"	"B3"	"B4"	"B5"	"BD1"	"BD2"	"BD3"	"BD4"	"BD5"	"BF1"	"BF2"	"BF3"	"BF4"	"BF5"	"BFD1"	"BFD2"	"BFD3"	"BFD4"	"BFD5"	"BFK1"	"BFK2"	"BFK3"	"BFK4"	"BFK5"	"BK1"	"BK2"	"BK3"	"BK4"	"BK5"	"D1"	"D2"	"D3"	"D4"	"D5"	"F1"	"F2"	"F3"	"F4"	"F5"	"FD1"	"FD2"	"FD3"	"FD4"	"FD5"	"FK1"	"FK2"	"FK3"	"FK4"	"FK5"	"K1"	"K2"	"K3"	"K4"	"K5"	"M1"	"M2"	"M3"	"M4"	"M5"	"QC1"	"QC10"	"QC11"	"QC12"	"QC13"	"QC2"	"QC3"	"QC4"	"QC5"	"QC6"	"QC7"	"QC8"	"QC9"
"c1089"	12655784.343062	12902053.3986963	15294141.2843631	13732841.8919425	14029678.6260463	11860759.8634313	12154235.3232686	13782193.9045999	14451553.6978499	14497199.3545714	13406176.9006916	12328005.0161477	8879472.00069193	11334832.0549162	10778396.9728093	11695852.7745233	11082115.9150158	11471174.3192319	12948147.3725226	11196408.5487709	10021879.8768279	9626535.10340387	14887027.1899055	9520081.30927019	9629908.16461837	12992641.4123654	11835434.5031573	14449479.0234303	12154937.3009515	11942138.1826703	12505644.0216553	13156291.052829	11474848.3574351	14860104.2185719	13940246.4173823	5487241.99889897	6618929.58750892	4427877.35022	7299055.22216154	6724629.15542702	11470083.2239426	10834044.8465835	10550435.8312204	14037641.0550897	12341972.2953903	11098802.6464904	10840180.6960612	8467837.73240745	12009430.8719981	11739648.1503615	12294800.8815393	15684024.0237312	14359727.938497	15468710.0438932	14001543.5574976	11778098.2259271	12318910.4846642	11488853.6077625	14357571.2788209	13487428.3435113	15397669.5357395	14685422.6625191	14808398.5408806	15068539.1612955	14321400.0286715	14828679.0749008	14983562.1133293	14781157.4260264	15188363.6692565	14838474.7396649	15155705.9519292	15136159.6970316	15076394.0943321
"c109"	33325.6617899816	47140.9084808196	46484.9845872603	66801.461888424	83691.6710367834	150162.24142669	126381.666308145	91352.208461934	75991.6235929819	53863.1776534221	154725.337644533	51430.4424530278	76151.5094872229	56881.6920615575	223292.656358617	29262.7583180422	35100.9769209739	26852.9054627329	74138.1322768051	36072.6765075749	156271950.562814	26355230.1163286	182955816.256444	71768925.4795695	248472392.416511	194709713.59931	93485904.7896675	244491694.495519	159675472.019286	127830082.400382	130788.324635857	106075.430380949	170820.869424847	58839.3036308895	27500.7711549509	39224.0002018716	35027.7171580198	38839.6367587887	32316.5185139185	43240.7533412417	38883.0993655768	68779.5180254846	60088.0554538366	44995.3141472156	27154.710028427	114887227.944336	344676051.854831	353322627.918125	178668473.056222	432348684.986301	759460214.823523	400492419.541501	134637395.506278	259658046.546371	383915793.043224	44504.3266244267	68288.1839366646	29710.9891641543	21459.9948465609	69363.1334815709	89321615.3127022	94723338.1765327	96672854.3148735	94810595.0191281	95129142.2669329	92782486.0534311	93609299.2983697	93528196.3909452	94497914.2492644	93872911.7797992	96022441.4287261	94875272.8285254	95977288.2593271
"c1090"	38634447.5231947	41014333.0726288	40905925.3878248	39611519.7745379	36771522.9878097	44768818.2553911	44560834.3313018	42182506.076502	40762132.43783	42520308.7618646	40068757.1738069	28295986.7805815	41811304.1801739	33531805.1439756	39902208.320797	46280530.366372	41314954.5296671	44938453.4951949	46006107.0450604	1311370.98355461	38933621.2906205	45252187.7842002	46700571.1626047	39342232.337219	43170658.6846914	51306399.1112478	46607980.7187594	48235959.5724031	40600689.6735444	40730610.9824583	41345257.5931905	39008722.6408852	43570633.9342328	45384437.0067317	44410045.946859	43850769.5065876	50618749.6972055	53003956.7745276	54718844.7771846	51811628.2372336	30357679.4647907	5565273.42226189	33105982.5350983	47549725.5416338	47313378.6232403	10251957.1973281	46371969.4328833	45171805.1668125	47284104.124314	38635956.131147	34922418.5046908	53730432.7863082	13484295.0493849	55845120.7843628	29773547.0459462	41411095.4730394	46682460.0146957	46730373.5651699	46641001.2980251	48312012.2689666	49304217.9963406	47785643.4198453	48152860.4133771	36610477.9765022	50828457.5148048	43526299.672632	48183922.8715274	49622329.5382712	47257969.6577826	47675746.2339338	48163977.3973916	47339066.07534	47725111.9913221
"c1091"	12272879.4495635	10431538.4105722	12973780.5771287	12255700.8493828	13267601.9490059	11113670.5206535	12186130.5043506	13082389.8711367	14827435.5994312	12819921.6884117	11574290.0064796	14691765.0566684	10105326.0530696	12778526.818873	9277638.09796812	11764739.4840081	12974392.9252409	12722661.2186568	12185531.7202554	16247509.5141531	9834478.75149264	9719513.85421747	12835754.2386239	10834329.4845414	9488302.11785867	10931785.816566	9472092.68825762	15884361.9333142	11075449.9794158	13552826.1457765	13210785.1584377	15015921.1464082	12020531.1888613	15344953.5207832	12940215.4728969	9847712.01124538	10877648.9136184	8748114.60069399	10974843.1301737	11308486.6487943	15308833.3632868	14776364.7821629	13076832.5039516	14659323.6677564	15375793.3743328	11893471.9849429	12371718.6686901	11840843.6039387	13686252.190611	14406743.4070552	13041134.2236509	13624570.5914394	13416519.7372182	14586446.7025504	12872066.4624025	12073208.9276247	13218040.59618	10896391.9522764	15608279.5109768	14629124.489748	16520620.6404054	16796120.2770489	17362801.8565356	16864068.0696636	16944918.9356606	16491330.9275377	17019892.3102099	16363228.2857541	18769313.3454157	17001604.8603875	17069642.4309318	17193206.3807736	16833632.9639303
"c1093"	885033.760399894	202147.868511724	420469.028929962	236594.930992976	726903.332401368	1970247.05302102	1816006.88598463	3761808.75347721	2613226.06547242	2538144.41407796	934719.928460601	639474.696829829	506753.103492176	608680.791942011	391446.997659422	2395461.01130755	2259982.60768947	1430251.58388155	2310448.21999844	2991645.24384286	1802177.13344746	983225.921000471	3016694.03647305	1926471.52344333	2060083.16345375	3122087.47535646	2416305.14984637	1874832.60879706	3290858.34928939	3753062.15739896	9657106.47500763	10954522.7452394	9569235.57836338	11698761.7729951	10443826.0955409	6132305.89052625	6197421.89724138	5937416.24537035	6933033.3171386	7154971.98036733	11712090.0438758	10894485.1968502	9562667.40967757	12324738.9231001	9743791.48856659	8640400.11968395	7445161.83687202	5974378.46587579	8760694.68971065	9043735.39708841	9993682.65402537	12834586.8548313	11997893.8812736	13132733.516043	10680945.8819304	10019912.9181749	10296420.3031063	8485980.66515145	12397643.5675794	10768360.9043266	8075151.7357596	7932753.51502841	7983616.13347112	7994941.23193385	7746217.88958256	7927638.94355182	7924013.04624223	8007117.96851636	8206246.17023084	7962115.08981193	7948262.5297209	8145774.13886907	8035925.82958306
"c1095"	18639669.6459663	17564809.045427	19810295.728314	20368718.9056349	18389812.2030673	16021251.8435684	17158882.7815071	19199938.5913812	21205832.8963127	20078346.1795784	16533584.2400415	15641617.3598769	11052452.3156726	16245761.1317538	15766306.4945131	15850200.3626339	14756729.8870386	15062259.3307146	19265990.2135952	16128484.7894411	14663748.8955273	14640596.4998237	18741035.7872331	15389362.5428578	14035215.6164374	17661221.9284938	17761310.600165	22377454.0758964	18425051.4054262	19234943.5494384	14887597.3103369	16993105.7016967	15095880.3080248	19903314.9026419	16460109.9561407	5747563.88843002	5977345.23534111	4458338.08965395	7590772.85227691	6925738.76271149	13956468.0174168	13839366.0031909	11159401.8978147	15337284.4308645	13790185.5639374	15024929.6317962	14416908.2451642	11700652.7084496	15958373.342342	16250637.7861615	17186946.1065642	19460294.2466889	19037443.3791523	21295529.0494914	18042520.4265629	15457513.9267197	20257011.2536231	14745522.2899058	18202974.9809195	16770506.6610329	22428885.1303688	21331399.253638	22108582.4564899	21158304.9809598	21575227.2398934	21258840.6152316	22058390.2863521	21762047.5831437	22026353.463981	21952856.4693372	22031898.8577278	21901579.4089999	21922268.976477
"c1096"	12608732.5032478	9964026.41306322	13442285.4550303	12653067.2657636	12012133.3071638	11834325.7163032	11689861.3028507	14074016.6654185	16015967.1578862	13937787.1157095	19236120.8220656	24834193.4954687	20606778.3697539	17747785.5121218	17419694.7591693	12888432.2868878	11501548.9395984	11773741.3058158	15203879.7125495	12964699.4389085	15726867.9719121	15474071.1666966	20821219.2205074	12426121.920292	13586336.4526439	12058019.8958056	12787275.4221323	14095418.5494933	13084706.184101	11865887.1537896	9523990.40235674	12228043.3173451	8973314.75471026	15635700.1332572	10841865.5781947	14086876.1082754	15110773.3261164	11711118.9565834	13802537.9359628	18534570.0900901	13157530.2514668	11778128.4081549	10369057.4038752	14802800.6202716	11223125.0618889	14312725.3395622	16588313.8408296	18235176.3925512	15544709.2687008	15424114.4112348	11017508.6931091	13669297.302285	12616835.6739433	15270392.5365431	12436638.2652435	7583742.72202806	7430938.63835715	7720708.41721295	8858878.97501134	8073569.58422909	18661222.5210757	18512294.2667966	18366527.0140722	18382748.0610927	18129216.1837237	18480843.5452055	18622554.5080096	18635328.2650397	18443826.5528065	18445623.4110028	18256798.2998359	18502976.0028189	18383662.0786013
"c1097"	11998504.204932	10701544.7960508	11861731.9271441	13474258.5206461	13220683.2309192	11466856.8614913	12067133.5225668	13627636.4778055	14784645.786892	14154460.2375271	13494791.311504	12377037.2562836	10688135.2274203	11869022.896414	10694630.6102525	12091693.9243529	11471994.7152021	11434580.2983726	13034665.5264816	12711107.4319817	11159377.7232433	11395514.0712491	17382685.5649391	10944364.0262336	11311775.1863702	12804903.5248607	11974984.8103037	14714735.5354334	13396021.8690175	12269743.7427176	11378253.8922898	11657493.4978049	11507746.0192784	16591989.7599027	12923786.0884917	11423618.1054006	11852022.0291018	10933488.8232175	13665075.9019514	11495900.6301491	12581885.2174629	12458676.8618843	11494049.5911111	14219990.4592032	12788593.1551798	11807498.0895787	11945880.7780864	10402228.9283784	13630677.0701579	12197439.8511949	12346834.8774152	13817425.3525935	13348208.2349586	16017761.2197729	13939315.3371519	11258863.6324552	11916939.0134528	11622389.9521961	15028493.1147589	14731442.7443565	15919848.2658059	16317001.919809	15965787.3475085	16132799.74108	15735956.9283997	16558087.5415007	16299296.3123143	16222055.4937467	16215883.8658109	16345200.5024985	16224207.325949	16129291.6689592	16242634.3633297
"c1098"	13761105.7863528	9868705.50076542	17242414.8619339	17057611.6737418	13844961.1498597	29782634.529211	30402019.6749264	35165044.3078125	33842840.0594768	29262790.158673	10550349.1074313	8756732.0709769	6786865.33149568	10197099.3277733	8968929.64551448	22610595.129043	24576300.2926277	23358784.1650271	28191987.0259246	26754244.7475785	25201438.9602068	22918753.3953077	39561468.2560633	23545949.3289145	22625287.6200823	27394474.3402845	25001046.0628434	30142206.6807278	28523586.9001142	27817164.777578	27984787.0536007	33905917.5230949	29837912.8572569	32515089.1972387	33721722.7959426	6727649.46089393	6790415.46572636	5491081.99852047	9017489.43276184	10463060.1940616	24780813.0968117	28268001.1445372	25263356.8127506	28387091.2576759	27880503.3392988	25803685.5243904	28254070.124507	20716454.278564	31265201.785428	29166153.1453964	30956830.9631403	32524063.2781767	31868061.3368825	39470016.5893315	26875857.7857817	27903784.9948125	22604317.661822	19414686.788708	28858438.113432	28688978.1754308	30682462.4963131	29905429.2226597	30956163.5807928	31098907.0108652	29576874.4005032	30142617.5110572	30686151.0097961	30660528.4224668	30856422.4535441	30789331.4916191	30903860.4538863	31414931.2087517	30823928.3143829
"c11"	943625185.977022	731108196.491186	1024830799.50973	1078265116.097	915077808.029124	908270212.152469	932670426.898542	911137597.266522	1128910501.27012	968949250.709417	903666821.510541	974554823.917251	755883895.740653	771055318.630701	807663565.23987	924818220.507227	875224022.312446	906911145.011508	1028544099.25403	971115875.245947	872096360.325709	919755963.358563	1177792700.75416	690379743.800214	762627390.501189	1037634443.25043	951601661.080405	1147561808.37656	971364707.720843	988447455.561874	922077685.319735	974469316.352914	851687564.681338	1170468613.5044	984248941.142731	1082025636.36053	1066907795.63712	954418150.921803	1062929813.40271	1058817720.86603	1001362800.63634	916409826.684235	913389210.581824	1405273406.33738	1178399043.2696	939516905.133834	930394240.179327	839001729.741778	889770919.031726	868653932.986183	896964025.199011	1152417017.06478	1092691227.4767	1128049676.02129	1169727624.2547	985297911.81706	1157066851.80058	973836109.034547	1471289625.70401	1026282540.87803	1350549855.25704	1370414251.01769	1406233647.7225	1302344751.75041	1352800015.12809	1363047326.35229	1346081384.33462	1344967281.13548	1339194111.27661	1382894472.95873	1344132751.47305	1350587475.33797	1359735096.29386
"c110"	197099978.922587	179446091.806411	195404245.769223	201655838.233769	205459510.371454	108088080.296535	108956924.525714	110230084.372081	102072450.200675	98633447.9113213	206199575.515498	205714233.955652	173686439.883746	170761127.030353	162324351.147071	107324387.041102	98840571.0787619	103925825.031234	117137497.828518	97619218.4942467	94698348.7833459	107234016.394457	135302382.707585	87713966.0028537	80119488.8474324	96959406.7818421	91227513.8039264	118429895.054244	78225323.4494376	83679316.5917687	95854898.679569	105834473.661194	94321873.5097961	100679857.930506	119426517.241397	117674477.37924	134576050.529186	135796125.456524	127710069.333521	123199570.647357	108654364.852124	124885996.45191	122801861.606493	125776095.87481	121267942.772118	93812238.4632867	108700830.372771	98274569.5441644	113608657.672008	111051690.381332	102623753.701697	122306220.353543	115876095.141422	123552131.356032	103501450.824875	102314982.423654	103770709.051367	88825827.4749795	114300439.922827	100015352.991964	160170733.896451	162824234.864934	153277812.502049	154830347.699453	160394778.525462	161596161.892601	159667249.87927	161262624.884422	158722185.288907	160707724.287944	159933245.754063	156211073.466247	161157236.451868
"c1100"	5884956.31445165	2900079.2123786	6332451.9221905	5664268.31612444	3179397.80051143	4119369.60496761	4070639.41381934	4144235.52502683	6996095.07303796	7203162.89618547	5552906.17282699	6510088.20830901	1980039.95748971	3666415.86094856	4086622.53828713	5651323.31160232	4508035.7955435	4573778.26561996	6163289.01849551	4612554.71093685	3141648.72920972	3733961.51259756	6838564.48844925	348374.32150797	3380762.8999388	6260735.70332543	5352311.24632543	11161571.1487155	5633575.62333938	6850684.40623202	6104621.64318184	5818848.8537259	3531512.12265762	8035119.79598366	4524533.56034936	2866908.64989359	3161076.86057552	1527047.39663178	4003502.25040842	2756117.35364256	4361753.87551369	4841340.15865167	2969092.21432837	7276984.12751062	5213713.17547226	3794622.595382	4581478.84850136	1083752.10472091	3628213.29562736	2505928.20430815	6904433.02435707	10936584.3416128	8187540.65419312	7187895.09320409	7848183.65418214	4544181.30541331	7102899.20258803	4201442.94341714	8633061.64877388	4133852.54020301	9599063.47900315	9668753.27812725	10133457.8309212	9408790.96810281	9156680.12467067	9566761.96403434	9605381.8150198	9985402.39470497	9611448.03441829	9610454.93198499	9419213.80362456	10009968.188684	9394719.18829125
"c1101"	9376999.93415866	7058521.40687129	11610631.3118597	15745256.724944	11617994.0443635	6376440.71786703	8727961.76525821	1580029.49183444	6985734.60388613	5436717.16994442	8603241.90331799	6525732.56991599	5024558.01264916	6873848.00925532	8099746.81785597	6866386.49474923	6401974.94227362	7723666.61403978	7594733.57037158	6216813.61555109	5840029.82798445	8279658.33161137	7177490.78511898	4282842.63456635	3810710.28358089	4397638.31162374	5003482.20759536	8280963.54271349	3908108.8713331	5045229.18380777	372744.716792093	517346.198344956	272533.648327577	563043.135903254	421214.84496682	1216588.2896871	1480297.05290201	1376488.56194417	1944763.0059207	3230724.73095584	698193.299530134	410099.927747455	348517.087848551	483147.730170955	414795.468682476	1524926.75259555	1925045.14191445	2551067.34489449	1782359.99280577	506916.69098784	380114.42940778	586449.233200232	546801.156986583	453681.328729651	612955.017924805	399128.830141488	424232.739790771	443739.070406504	496241.494416337	439581.361608247	5131227.7962147	5153551.85945778	3479323.59830985	4927358.78733262	5148702.42529345	4992893.05626071	4348389.04963588	5075059.04673962	4880673.12871243	4838726.16050319	4881567.03260192	4895997.54795611	5189712.83537848
"c1102"	11418710.9461916	9196992.47715983	14887536.0704888	11052721.611929	10373342.8991242	18467897.5197837	7949012.14802176	8238601.38968399	8096894.99502246	8215665.15630573	9128601.09960923	8451076.72521958	5842094.81015455	10713063.1512352	9451438.05541331	8703465.82531662	6774530.87129577	6980506.02449023	11647628.4345435	17186996.1617814	6897849.90800971	6328858.47277454	7873907.34849837	6396051.20888682	7092412.99502105	8062489.82643789	7333538.76561445	9148938.02888041	6589250.73470277	8514900.81803332	13442400.2945669	5933459.59926432	7681272.82945257	10373425.5712889	7917649.96106384	5005848.41138194	3500090.99661358	2940358.33913307	4231180.7407048	4792924.28156471	8084705.80449818	9628151.47244562	7785673.94605538	10035281.4456622	10026285.4521251	6788466.7303623	7873429.09205944	5552340.57395824	8469360.80507705	17285442.9060201	8160488.47215294	13396905.6476198	8939260.28541579	10936175.9129088	18807273.3417636	9123902.79047172	9486367.98522647	9217458.37416516	11663511.7964778	11858533.0764996	12311020.5542455	12872056.5650098	12393118.9084511	13045927.101425	12550873.9401962	11936136.6219374	14228399.5536278	12690226.2995001	13409780.5917829	12677391.3426939	12470398.1751921	13740114.2404496	13070380.4071673
